logfc	mating
-1.102780464	rt_M_mated
-1.101923944	rt_M_mated
-1.07684101	rt_M_mated
-1.071497383	rt_M_mated
-1.066290711	rt_M_mated
-1.054354993	rt_M_mated
-1.008664585	rt_M_mated
-1.006412222	rt_M_mated
-1.003538391	rt_M_mated
-1.002585178	rt_M_mated
-0.988823979	rt_M_mated
-0.984610535	rt_M_mated
-0.982186998	rt_M_mated
-0.976253024	rt_M_mated
-0.962582609	rt_M_mated
-0.95285448	rt_M_mated
-0.933358627	rt_M_mated
-0.923702718	rt_M_mated
-0.917401172	rt_M_mated
-0.906376917	rt_M_mated
-0.890745641	rt_M_mated
-0.88537092	rt_M_mated
-0.881750421	rt_M_mated
-0.877351078	rt_M_mated
-0.874737551	rt_M_mated
-0.869122963	rt_M_mated
-0.865874753	rt_M_mated
-0.857766767	rt_M_mated
-0.807216076	rt_M_mated
-0.751020538	rt_M_mated
-0.737295204	rt_M_mated
-0.688089218	rt_M_mated
0.720314313	rt_M_virgin
0.732646394	rt_M_virgin
0.757410192	rt_M_virgin
0.765779827	rt_M_virgin
0.782248517	rt_M_virgin
0.789573702	rt_M_virgin
0.800745203	rt_M_virgin
0.807326628	rt_M_virgin
0.811264987	rt_M_virgin
0.823696298	rt_M_virgin
0.823771281	rt_M_virgin
0.828187481	rt_M_virgin
0.837939644	rt_M_virgin
0.839133027	rt_M_virgin
0.839665014	rt_M_virgin
0.854412128	rt_M_virgin
0.879878415	rt_M_virgin
0.885959434	rt_M_virgin
0.895643615	rt_M_virgin
0.906796602	rt_M_virgin
0.915941901	rt_M_virgin
0.919321109	rt_M_virgin
0.925797969	rt_M_virgin
0.927620171	rt_M_virgin
0.931024509	rt_M_virgin
0.931894696	rt_M_virgin
0.933239597	rt_M_virgin
0.94401654	rt_M_virgin
0.955956733	rt_M_virgin
0.965027877	rt_M_virgin
0.971758948	rt_M_virgin
0.973689608	rt_M_virgin
0.978100781	rt_M_virgin
0.997524118	rt_M_virgin
0.998889117	rt_M_virgin
1.012634136	rt_M_virgin
1.043618633	rt_M_virgin
1.052310107	rt_M_virgin
1.060123108	rt_M_virgin
1.071273612	rt_M_virgin
1.073670065	rt_M_virgin
1.081754311	rt_M_virgin
1.113041264	rt_M_virgin
1.132853532	rt_M_virgin
1.134511647	rt_M_virgin
1.146766178	rt_M_virgin
1.151071148	rt_M_virgin
1.163992358	rt_M_virgin
1.164799058	rt_M_virgin
1.166572005	rt_M_virgin
1.180221348	rt_M_virgin
1.180600758	rt_M_virgin
1.190421171	rt_M_virgin
1.231324428	rt_M_virgin
1.233104982	rt_M_virgin
1.249000195	rt_M_virgin
1.258392733	rt_M_virgin
1.263725373	rt_M_virgin
1.280092578	rt_M_virgin
1.287176112	rt_M_virgin
1.288301082	rt_M_virgin
1.2919348	rt_M_virgin
1.294963261	rt_M_virgin
1.299486075	rt_M_virgin
1.308183098	rt_M_virgin
1.322434493	rt_M_virgin
1.330921141	rt_M_virgin
1.345851339	rt_M_virgin
1.356612904	rt_M_virgin
1.359757985	rt_M_virgin
1.374650204	rt_M_virgin
1.381293909	rt_M_virgin
1.382801862	rt_M_virgin
1.397780019	rt_M_virgin
1.408490259	rt_M_virgin
1.419925815	rt_M_virgin
